datetime,e20-601b-2,e20-604b-1,e22-508-1,e22-511-2
2017-03-28 09:06:00,628.0,493.0,633.92,804.48
2017-03-28 09:07:00,628.0,492.0,633.92,804.48
2017-03-28 09:08:00,696.0,492.0,568.96,804.48
2017-03-28 09:09:00,696.0,492.0,568.96,704.0
2017-03-28 09:10:00,696.0,492.0,568.96,704.0
2017-03-28 09:11:00,696.0,492.0,568.96,704.0
2017-03-28 09:12:00,728.0,480.0,568.96,704.0
2017-03-28 09:13:00,728.0,480.0,510.72,704.0
2017-03-28 09:14:00,728.0,480.0,510.72,653.76
2017-03-28 09:15:00,728.0,480.0,510.72,653.76
2017-03-28 09:16:00,728.0,480.0,510.72,653.76
2017-03-28 09:17:00,866.0,504.0,510.72,653.76
2017-03-28 09:18:00,866.0,504.0,485.76,653.76
2017-03-28 09:19:00,866.0,504.0,485.76,679.68
2017-03-28 09:20:00,866.0,504.0,485.76,679.68
2017-03-28 09:21:00,866.0,504.0,485.76,679.68
2017-03-28 09:22:00,896.0,504.0,485.76,679.68
2017-03-28 09:23:00,896.0,504.0,500.8,679.68
2017-03-28 09:24:00,896.0,504.0,500.8,662.4
2017-03-28 09:25:00,896.0,504.0,500.8,662.4
2017-03-28 09:26:00,896.0,504.0,500.8,662.4
2017-03-28 09:27:00,865.0,506.0,500.8,662.4
2017-03-28 09:28:00,865.0,506.0,513.92,662.4
2017-03-28 09:29:00,865.0,506.0,513.92,699.52
2017-03-28 09:30:00,865.0,506.0,513.92,699.52
2017-03-28 09:31:00,865.0,506.0,513.92,699.52
2017-03-28 09:32:00,856.0,494.0,513.92,699.52
2017-03-28 09:33:00,856.0,494.0,504.96,699.52
2017-03-28 09:34:00,856.0,494.0,504.96,731.52
2017-03-28 09:35:00,856.0,494.0,504.96,731.52
2017-03-28 09:36:00,856.0,494.0,504.96,731.52
2017-03-28 09:37:00,840.0,484.0,504.96,731.52
2017-03-28 09:38:00,840.0,484.0,498.88,731.52
2017-03-28 09:39:00,840.0,484.0,498.88,693.76
2017-03-28 09:40:00,840.0,484.0,498.88,693.76
2017-03-28 09:41:00,840.0,484.0,498.88,693.76
2017-03-28 09:42:00,840.0,472.0,498.88,693.76
2017-03-28 09:43:00,840.0,472.0,502.72,693.76
2017-03-28 09:44:00,840.0,472.0,502.72,677.76
2017-03-28 09:45:00,840.0,472.0,502.72,677.76
2017-03-28 09:46:00,840.0,472.0,502.72,677.76
2017-03-28 09:47:00,850.0,454.0,502.72,677.76
2017-03-28 09:48:00,850.0,454.0,496.96,677.76
2017-03-28 09:49:00,850.0,454.0,496.96,669.44
2017-03-28 09:50:00,850.0,454.0,496.96,669.44
2017-03-28 09:51:00,850.0,454.0,496.96,669.44
2017-03-28 09:52:00,850.0,459.0,496.96,669.44
2017-03-28 09:53:00,850.0,459.0,485.76,669.44
2017-03-28 09:54:00,850.0,459.0,485.76,674.56
2017-03-28 09:55:00,850.0,459.0,485.76,674.56
2017-03-28 09:56:00,850.0,459.0,485.76,674.56
2017-03-28 09:57:00,840.0,459.0,485.76,674.56
2017-03-28 09:58:00,840.0,459.0,480.96,674.56
2017-03-28 09:59:00,840.0,459.0,480.96,658.56
2017-03-28 10:00:00,840.0,459.0,480.96,658.56
2017-03-28 10:01:00,840.0,458.0,480.96,658.56
2017-03-28 10:02:00,840.0,466.0,480.96,658.56
2017-03-28 10:03:00,840.0,466.0,472.0,658.56
2017-03-28 10:04:00,840.0,466.0,472.0,642.88
2017-03-28 10:05:00,840.0,466.0,472.0,642.88
2017-03-28 10:06:00,840.0,466.0,472.0,642.88
2017-03-28 10:07:00,816.0,469.0,472.0,642.88
2017-03-28 10:08:00,816.0,469.0,467.84,642.88
2017-03-28 10:09:00,816.0,469.0,467.84,666.88
2017-03-28 10:10:00,816.0,469.0,467.84,666.88
2017-03-28 10:11:00,746.0,469.0,467.84,666.88
2017-03-28 10:12:00,746.0,477.0,467.84,666.88
2017-03-28 10:13:00,746.0,477.0,480.96,666.88
2017-03-28 10:14:00,746.0,477.0,480.96,674.56
2017-03-28 10:15:00,746.0,477.0,480.96,674.56
2017-03-28 10:16:00,626.0,477.0,480.96,674.56
2017-03-28 10:17:00,626.0,473.0,480.96,674.56
2017-03-28 10:18:00,626.0,473.0,498.88,674.56
2017-03-28 10:19:00,626.0,473.0,498.88,663.68
2017-03-28 10:20:00,626.0,473.0,498.88,663.68
2017-03-28 10:21:00,624.0,473.0,498.88,663.68
2017-03-28 10:22:00,624.0,470.0,498.88,663.68
2017-03-28 10:23:00,624.0,470.0,492.8,642.88
2017-03-28 10:24:00,624.0,470.0,492.8,642.88
2017-03-28 10:25:00,624.0,470.0,492.8,642.88
2017-03-28 10:26:00,624.0,470.0,492.8,642.88
2017-03-28 10:27:00,759.0,502.0,492.8,642.88
2017-03-28 10:28:00,759.0,502.0,550.72,642.88
2017-03-28 10:29:00,759.0,502.0,550.72,640.0
2017-03-28 10:30:00,759.0,502.0,550.72,640.0
2017-03-28 10:31:00,880.0,502.0,550.72,640.0
2017-03-28 10:32:00,880.0,480.0,550.72,640.0
2017-03-28 10:33:00,880.0,480.0,558.72,640.0
2017-03-28 10:34:00,880.0,480.0,558.72,616.96
2017-03-28 10:35:00,880.0,480.0,558.72,616.96
2017-03-28 10:36:00,771.0,480.0,558.72,616.96
2017-03-28 10:37:00,771.0,456.0,558.72,616.96
2017-03-28 10:38:00,771.0,456.0,561.92,616.96
2017-03-28 10:39:00,771.0,456.0,561.92,612.8
2017-03-28 10:40:00,771.0,456.0,561.92,612.8
2017-03-28 10:41:00,729.0,456.0,561.92,612.8
2017-03-28 10:42:00,729.0,445.0,561.92,612.8
2017-03-28 10:43:00,729.0,445.0,576.96,612.8
2017-03-28 10:44:00,729.0,445.0,576.96,613.76
2017-03-28 10:45:00,729.0,445.0,576.96,613.76
2017-03-28 10:46:00,736.0,445.0,576.96,613.76
2017-03-28 10:47:00,736.0,443.0,576.96,613.76
2017-03-28 10:48:00,736.0,443.0,538.88,613.76
2017-03-28 10:49:00,736.0,443.0,538.88,628.8
2017-03-28 10:50:00,736.0,443.0,538.88,628.8
2017-03-28 10:51:00,747.0,443.0,538.88,628.8
2017-03-28 10:52:00,747.0,451.0,538.88,628.8
2017-03-28 10:53:00,747.0,451.0,533.76,628.8
2017-03-28 10:54:00,747.0,451.0,533.76,646.72
2017-03-28 10:55:00,747.0,451.0,533.76,646.72
2017-03-28 10:56:00,728.0,451.0,533.76,646.72
2017-03-28 10:57:00,728.0,448.0,533.76,646.72
2017-03-28 10:58:00,728.0,448.0,542.72,646.72
2017-03-28 10:59:00,728.0,448.0,542.72,646.72
2017-03-28 11:00:00,728.0,448.0,542.72,646.72
2017-03-28 11:01:00,717.0,448.0,542.72,646.72
2017-03-28 11:02:00,717.0,441.0,542.72,646.72
2017-03-28 11:03:00,717.0,441.0,515.84,646.72
2017-03-28 11:04:00,717.0,441.0,515.84,629.76
2017-03-28 11:05:00,717.0,441.0,515.84,629.76
2017-03-28 11:06:00,717.0,441.0,515.84,629.76
2017-03-28 11:07:00,717.0,444.0,515.84,629.76
2017-03-28 11:08:00,717.0,444.0,490.88,629.76
2017-03-28 11:09:00,717.0,444.0,490.88,638.72
2017-03-28 11:10:00,717.0,444.0,490.88,638.72
2017-03-28 11:11:00,717.0,444.0,490.88,638.72
2017-03-28 11:12:00,717.0,434.0,490.88,638.72
2017-03-28 11:13:00,717.0,426.0,482.88,638.72
2017-03-28 11:14:00,717.0,426.0,482.88,641.92
2017-03-28 11:15:00,717.0,426.0,482.88,641.92
2017-03-28 11:16:00,784.0,426.0,482.88,641.92
2017-03-28 11:17:00,784.0,426.0,482.88,641.92
2017-03-28 11:18:00,784.0,426.0,472.96,641.92
2017-03-28 11:19:00,784.0,426.0,472.96,657.92
2017-03-28 11:20:00,784.0,426.0,472.96,657.92
2017-03-28 11:21:00,837.0,426.0,472.96,657.92
2017-03-28 11:22:00,837.0,426.0,472.96,657.92
2017-03-28 11:23:00,837.0,425.0,464.96,657.92
2017-03-28 11:24:00,837.0,425.0,464.96,658.56
2017-03-28 11:25:00,837.0,425.0,464.96,658.56
2017-03-28 11:26:00,787.0,425.0,464.96,658.56
2017-03-28 11:27:00,787.0,425.0,464.96,658.56
2017-03-28 11:28:00,787.0,438.0,445.76,658.56
2017-03-28 11:29:00,787.0,438.0,445.76,628.8
2017-03-28 11:30:00,787.0,438.0,445.76,628.8
2017-03-28 11:31:00,787.0,438.0,445.76,628.8
2017-03-28 11:32:00,787.0,438.0,445.76,628.8
2017-03-28 11:33:00,787.0,438.0,432.0,628.8
2017-03-28 11:34:00,787.0,438.0,432.0,630.72
2017-03-28 11:35:00,787.0,438.0,432.0,630.72
2017-03-28 11:36:00,797.0,438.0,432.0,630.72
2017-03-28 11:37:00,797.0,438.0,432.0,630.72
2017-03-28 11:38:00,797.0,432.0,424.96,630.72
2017-03-28 11:39:00,797.0,432.0,424.96,608.0
2017-03-28 11:40:00,797.0,432.0,424.96,608.0
2017-03-28 11:41:00,792.0,432.0,424.96,608.0
2017-03-28 11:42:00,792.0,432.0,424.96,608.0
2017-03-28 11:43:00,792.0,432.0,424.96,608.0
2017-03-28 11:44:00,792.0,432.0,424.96,616.0
2017-03-28 11:45:00,792.0,432.0,424.96,616.0
2017-03-28 11:46:00,781.0,432.0,424.96,616.0
2017-03-28 11:47:00,781.0,432.0,424.96,616.0
2017-03-28 11:48:00,781.0,434.0,438.72,616.0
2017-03-28 11:49:00,781.0,434.0,438.72,570.88
2017-03-28 11:50:00,781.0,434.0,438.72,570.88
2017-03-28 11:51:00,781.0,434.0,438.72,538.88
2017-03-28 11:52:00,781.0,434.0,438.72,538.88
2017-03-28 11:53:00,781.0,440.0,428.8,538.88
2017-03-28 11:54:00,781.0,440.0,428.8,538.88
2017-03-28 11:55:00,781.0,440.0,428.8,538.88
2017-03-28 11:56:00,781.0,440.0,428.8,492.8
2017-03-28 11:57:00,781.0,440.0,428.8,492.8
2017-03-28 11:58:00,781.0,424.0,428.8,492.8
2017-03-28 11:59:00,781.0,424.0,428.8,492.8
2017-03-28 12:00:00,781.0,424.0,428.8,492.8
2017-03-28 12:01:00,781.0,424.0,428.8,472.0
2017-03-28 12:02:00,781.0,424.0,428.8,472.0
2017-03-28 12:03:00,781.0,428.0,426.88,472.0
2017-03-28 12:04:00,781.0,428.0,426.88,472.0
2017-03-28 12:05:00,781.0,428.0,426.88,472.0
2017-03-28 12:06:00,784.0,428.0,426.88,449.92
2017-03-28 12:07:00,784.0,428.0,426.88,449.92
2017-03-28 12:08:00,784.0,432.0,416.96,449.92
2017-03-28 12:09:00,784.0,432.0,416.96,449.92
2017-03-28 12:10:00,784.0,432.0,416.96,449.92
2017-03-28 12:11:00,775.0,432.0,416.96,432.0
2017-03-28 12:12:00,775.0,432.0,416.96,432.0
2017-03-28 12:13:00,775.0,422.0,410.88,432.0
2017-03-28 12:14:00,775.0,422.0,410.88,432.0
2017-03-28 12:15:00,775.0,422.0,410.88,435.84
2017-03-28 12:16:00,832.0,422.0,410.88,435.84
2017-03-28 12:17:00,832.0,422.0,410.88,435.84
2017-03-28 12:18:00,832.0,429.0,401.92,435.84
2017-03-28 12:19:00,832.0,429.0,401.92,435.84
2017-03-28 12:20:00,832.0,429.0,401.92,435.84
2017-03-28 12:21:00,813.0,429.0,401.92,418.88
2017-03-28 12:22:00,813.0,429.0,401.92,418.88
2017-03-28 12:23:00,813.0,429.0,401.92,418.88
2017-03-28 12:24:00,813.0,429.0,401.92,418.88
2017-03-28 12:25:00,813.0,429.0,401.92,418.88
2017-03-28 12:26:00,740.0,429.0,401.92,420.8
2017-03-28 12:27:00,740.0,429.0,401.92,420.8
2017-03-28 12:28:00,740.0,428.0,403.84,420.8
2017-03-28 12:29:00,740.0,428.0,403.84,420.8
2017-03-28 12:30:00,740.0,428.0,403.84,420.8
2017-03-28 12:31:00,740.0,428.0,403.84,417.92
2017-03-28 12:32:00,696.0,428.0,403.84,417.92
2017-03-28 12:33:00,696.0,425.0,408.96,417.92
2017-03-28 12:34:00,696.0,425.0,408.96,417.92
2017-03-28 12:35:00,696.0,425.0,408.96,417.92
2017-03-28 12:36:00,714.0,425.0,408.96,427.84
2017-03-28 12:37:00,714.0,425.0,408.96,427.84
2017-03-28 12:38:00,714.0,425.0,408.96,427.84
2017-03-28 12:39:00,714.0,425.0,408.96,427.84
2017-03-28 12:40:00,714.0,425.0,408.96,427.84
2017-03-28 12:41:00,714.0,426.0,408.96,420.8
2017-03-28 12:42:00,723.0,426.0,408.96,420.8
2017-03-28 12:43:00,723.0,420.0,404.8,420.8
2017-03-28 12:44:00,723.0,420.0,404.8,420.8
2017-03-28 12:45:00,723.0,420.0,404.8,420.8
2017-03-28 12:46:00,722.0,420.0,404.8,422.72
2017-03-28 12:47:00,722.0,420.0,404.8,422.72
2017-03-28 12:48:00,722.0,420.0,400.0,422.72
2017-03-28 12:49:00,722.0,420.0,400.0,422.72
2017-03-28 12:50:00,722.0,420.0,400.0,422.72
2017-03-28 12:51:00,722.0,420.0,400.0,422.72
2017-03-28 12:52:00,656.0,420.0,400.0,422.72
2017-03-28 12:53:00,656.0,418.0,392.0,422.72
2017-03-28 12:54:00,656.0,418.0,392.0,422.72
2017-03-28 12:55:00,656.0,418.0,392.0,422.72
2017-03-28 12:56:00,552.0,418.0,392.0,421.76
2017-03-28 12:57:00,552.0,418.0,392.0,421.76
2017-03-28 12:58:00,552.0,425.0,397.76,421.76
2017-03-28 12:59:00,552.0,425.0,397.76,421.76
2017-03-28 13:00:00,552.0,425.0,397.76,421.76
2017-03-28 13:01:00,552.0,425.0,397.76,421.76
2017-03-28 13:02:00,544.0,425.0,397.76,421.76
2017-03-28 13:03:00,544.0,427.0,388.8,421.76
2017-03-28 13:04:00,544.0,427.0,388.8,421.76
2017-03-28 13:05:00,544.0,427.0,388.8,421.76
2017-03-28 13:06:00,544.0,427.0,388.8,432.0
2017-03-28 13:07:00,565.0,427.0,388.8,432.0
2017-03-28 13:08:00,565.0,424.0,388.8,432.0
2017-03-28 13:09:00,565.0,424.0,388.8,432.0
2017-03-28 13:10:00,565.0,424.0,388.8,432.0
2017-03-28 13:11:00,578.0,424.0,388.8,424.96
2017-03-28 13:12:00,578.0,424.0,388.8,424.96
2017-03-28 13:13:00,578.0,422.0,389.76,424.96
2017-03-28 13:14:00,578.0,422.0,389.76,424.96
2017-03-28 13:15:00,578.0,422.0,389.76,424.96
2017-03-28 13:16:00,584.0,422.0,389.76,419.84
2017-03-28 13:17:00,584.0,422.0,389.76,419.84
2017-03-28 13:18:00,584.0,426.0,388.8,419.84
2017-03-28 13:19:00,584.0,426.0,388.8,419.84
2017-03-28 13:20:00,584.0,426.0,388.8,419.84
2017-03-28 13:21:00,584.0,426.0,388.8,420.8
2017-03-28 13:22:00,572.0,426.0,388.8,420.8
2017-03-28 13:23:00,572.0,432.0,400.96,420.8
2017-03-28 13:24:00,572.0,432.0,400.96,420.8
2017-03-28 13:25:00,572.0,432.0,400.96,420.8
2017-03-28 13:26:00,572.0,432.0,400.96,432.96
2017-03-28 13:27:00,558.0,432.0,400.96,432.96
2017-03-28 13:28:00,558.0,427.0,402.88,432.96
2017-03-28 13:29:00,558.0,427.0,402.88,432.96
2017-03-28 13:30:00,558.0,427.0,402.88,432.96
2017-03-28 13:31:00,558.0,427.0,402.88,427.84
2017-03-28 13:32:00,547.0,427.0,402.88,427.84
2017-03-28 13:33:00,547.0,405.0,400.0,427.84
2017-03-28 13:34:00,547.0,405.0,400.0,427.84
2017-03-28 13:35:00,547.0,405.0,400.0,427.84
2017-03-28 13:36:00,547.0,405.0,400.0,414.72
2017-03-28 13:37:00,541.0,405.0,400.0,414.72
2017-03-28 13:38:00,541.0,392.0,376.96,414.72
2017-03-28 13:39:00,541.0,392.0,376.96,414.72
2017-03-28 13:40:00,541.0,392.0,376.96,414.72
2017-03-28 13:41:00,541.0,392.0,376.96,416.96
2017-03-28 13:42:00,546.0,392.0,376.96,416.96
2017-03-28 13:43:00,546.0,379.0,380.8,416.96
2017-03-28 13:44:00,546.0,379.0,380.8,416.96
2017-03-28 13:45:00,546.0,379.0,380.8,416.96
2017-03-28 13:46:00,546.0,379.0,380.8,421.76
2017-03-28 13:47:00,552.0,379.0,364.8,421.76
2017-03-28 13:48:00,552.0,358.0,364.8,421.76
2017-03-28 13:49:00,552.0,358.0,364.8,421.76
2017-03-28 13:50:00,552.0,358.0,364.8,421.76
2017-03-28 13:51:00,552.0,358.0,364.8,421.76
2017-03-28 13:52:00,552.0,358.0,364.8,421.76
2017-03-28 13:53:00,552.0,354.0,364.8,421.76
2017-03-28 13:54:00,552.0,354.0,365.76,421.76
2017-03-28 13:55:00,552.0,354.0,365.76,421.76
2017-03-28 13:56:00,552.0,354.0,365.76,418.88
2017-03-28 13:57:00,552.0,354.0,365.76,418.88
2017-03-28 13:58:00,552.0,358.0,365.76,418.88
2017-03-28 13:59:00,552.0,358.0,365.76,418.88
2017-03-28 14:00:00,552.0,358.0,364.8,418.88
2017-03-28 14:01:00,552.0,358.0,364.8,429.76
2017-03-28 14:02:00,517.0,358.0,353.92,429.76
2017-03-28 14:03:00,517.0,374.0,353.92,429.76
2017-03-28 14:04:00,517.0,374.0,353.92,429.76
2017-03-28 14:05:00,517.0,374.0,353.92,429.76
2017-03-28 14:06:00,517.0,374.0,353.92,416.96
2017-03-28 14:07:00,514.0,374.0,356.8,416.96
2017-03-28 14:08:00,514.0,362.0,356.8,416.96
2017-03-28 14:09:00,514.0,362.0,356.8,416.96
2017-03-28 14:10:00,514.0,362.0,356.8,416.96
2017-03-28 14:11:00,514.0,362.0,356.8,429.76
2017-03-28 14:12:00,523.0,362.0,368.0,429.76
2017-03-28 14:13:00,523.0,368.0,368.0,429.76
2017-03-28 14:14:00,523.0,368.0,368.0,429.76
2017-03-28 14:15:00,523.0,368.0,368.0,429.76
2017-03-28 14:16:00,523.0,368.0,368.0,424.0
2017-03-28 14:17:00,545.0,368.0,370.88,424.0
2017-03-28 14:18:00,545.0,365.0,370.88,424.0
2017-03-28 14:19:00,545.0,365.0,370.88,424.0
2017-03-28 14:20:00,545.0,365.0,370.88,424.0
2017-03-28 14:21:00,545.0,365.0,370.88,428.8
2017-03-28 14:22:00,545.0,365.0,368.0,428.8
2017-03-28 14:23:00,545.0,378.0,368.0,428.8
2017-03-28 14:24:00,545.0,378.0,368.0,428.8
2017-03-28 14:25:00,545.0,378.0,368.0,428.8
2017-03-28 14:26:00,545.0,378.0,368.0,424.0
2017-03-28 14:27:00,496.0,378.0,376.0,424.0
2017-03-28 14:28:00,496.0,378.0,376.0,424.0
2017-03-28 14:29:00,496.0,378.0,376.0,424.0
2017-03-28 14:30:00,496.0,378.0,376.0,424.0
2017-03-28 14:31:00,496.0,378.0,376.0,430.72
2017-03-28 14:32:00,504.0,378.0,376.0,430.72
2017-03-28 14:33:00,504.0,382.0,376.0,430.72
2017-03-28 14:34:00,504.0,382.0,376.0,430.72
2017-03-28 14:35:00,504.0,382.0,376.0,430.72
2017-03-28 14:36:00,504.0,382.0,376.96,430.72
2017-03-28 14:37:00,536.0,382.0,376.96,430.72
2017-03-28 14:38:00,536.0,388.0,376.96,430.72
2017-03-28 14:39:00,536.0,388.0,376.96,430.72
2017-03-28 14:40:00,536.0,388.0,376.96,430.72
2017-03-28 14:41:00,536.0,388.0,376.96,440.0
2017-03-28 14:42:00,544.0,388.0,376.0,440.0
2017-03-28 14:43:00,544.0,388.0,376.0,440.0
2017-03-28 14:44:00,544.0,388.0,376.0,440.0
2017-03-28 14:45:00,544.0,388.0,376.0,440.0
2017-03-28 14:46:00,544.0,388.0,376.0,430.72
2017-03-28 14:47:00,521.0,388.0,376.0,430.72
2017-03-28 14:48:00,521.0,389.0,376.0,430.72
2017-03-28 14:49:00,521.0,389.0,376.0,430.72
2017-03-28 14:50:00,521.0,389.0,376.0,430.72
2017-03-28 14:51:00,521.0,389.0,376.0,430.72
2017-03-28 14:52:00,494.0,389.0,374.72,430.72
2017-03-28 14:53:00,494.0,384.0,374.72,430.72
2017-03-28 14:54:00,494.0,384.0,374.72,430.72
2017-03-28 14:55:00,494.0,384.0,374.72,430.72
2017-03-28 14:56:00,494.0,384.0,374.72,433.92
2017-03-28 14:57:00,514.0,384.0,371.84,433.92
2017-03-28 14:58:00,514.0,384.0,371.84,433.92
2017-03-28 14:59:00,514.0,384.0,371.84,433.92
2017-03-28 15:00:00,514.0,384.0,371.84,433.92
2017-03-28 15:01:00,514.0,385.0,371.84,428.8
2017-03-28 15:02:00,520.0,385.0,380.8,428.8
2017-03-28 15:03:00,520.0,393.0,380.8,428.8
2017-03-28 15:04:00,520.0,393.0,380.8,428.8
2017-03-28 15:05:00,520.0,393.0,380.8,428.8
2017-03-28 15:06:00,520.0,393.0,380.8,438.72
2017-03-28 15:07:00,546.0,393.0,374.72,438.72
2017-03-28 15:08:00,546.0,393.0,374.72,438.72
2017-03-28 15:09:00,546.0,393.0,374.72,438.72
2017-03-28 15:10:00,546.0,393.0,374.72,438.72
2017-03-28 15:11:00,546.0,393.0,374.72,438.72
2017-03-28 15:12:00,555.0,393.0,379.84,438.72
2017-03-28 15:13:00,555.0,395.0,379.84,438.72
2017-03-28 15:14:00,555.0,395.0,379.84,438.72
2017-03-28 15:15:00,555.0,395.0,379.84,438.72
2017-03-28 15:16:00,555.0,395.0,379.84,437.76
2017-03-28 15:17:00,568.0,395.0,373.76,437.76
2017-03-28 15:18:00,568.0,389.0,373.76,437.76
2017-03-28 15:19:00,568.0,389.0,373.76,437.76
2017-03-28 15:20:00,568.0,389.0,373.76,437.76
2017-03-28 15:21:00,568.0,389.0,373.76,437.76
2017-03-28 15:22:00,548.0,389.0,373.76,437.76
2017-03-28 15:23:00,548.0,396.0,373.76,437.76
2017-03-28 15:24:00,548.0,396.0,374.72,437.76
2017-03-28 15:25:00,548.0,396.0,374.72,437.76
2017-03-28 15:26:00,548.0,396.0,374.72,437.76
2017-03-28 15:27:00,552.0,396.0,376.0,437.76
2017-03-28 15:28:00,552.0,393.0,376.0,437.76
2017-03-28 15:29:00,552.0,393.0,376.0,437.76
2017-03-28 15:30:00,552.0,393.0,376.0,437.76
2017-03-28 15:31:00,552.0,393.0,376.0,450.88
2017-03-28 15:32:00,552.0,393.0,378.88,450.88
2017-03-28 15:33:00,552.0,395.0,378.88,450.88
2017-03-28 15:34:00,552.0,395.0,378.88,450.88
2017-03-28 15:35:00,552.0,395.0,378.88,450.88
2017-03-28 15:36:00,552.0,395.0,378.88,450.88
2017-03-28 15:37:00,555.0,395.0,381.76,440.0
2017-03-28 15:38:00,555.0,392.0,381.76,440.0
2017-03-28 15:39:00,555.0,392.0,381.76,440.0
2017-03-28 15:40:00,555.0,392.0,381.76,440.0
2017-03-28 15:41:00,555.0,392.0,381.76,440.0
2017-03-28 15:42:00,560.0,392.0,377.92,440.0
2017-03-28 15:43:00,560.0,382.0,377.92,440.0
2017-03-28 15:44:00,560.0,382.0,377.92,440.0
2017-03-28 15:45:00,560.0,382.0,377.92,440.0
2017-03-28 15:46:00,560.0,382.0,377.92,440.0
2017-03-28 15:47:00,553.0,382.0,381.76,437.76
2017-03-28 15:48:00,553.0,384.0,381.76,437.76
2017-03-28 15:49:00,553.0,384.0,381.76,437.76
2017-03-28 15:50:00,553.0,384.0,381.76,437.76
2017-03-28 15:51:00,553.0,384.0,381.76,437.76
2017-03-28 15:52:00,520.0,384.0,378.88,440.0
2017-03-28 15:53:00,520.0,390.0,378.88,440.0
2017-03-28 15:54:00,520.0,390.0,378.88,440.0
2017-03-28 15:55:00,520.0,390.0,378.88,440.0
2017-03-28 15:56:00,520.0,390.0,378.88,446.72
2017-03-28 15:57:00,544.0,390.0,378.88,446.72
2017-03-28 15:58:00,544.0,400.0,378.88,446.72
2017-03-28 15:59:00,544.0,400.0,378.88,446.72
2017-03-28 16:00:00,544.0,400.0,378.88,446.72
2017-03-28 16:01:00,544.0,400.0,378.88,446.72
2017-03-28 16:02:00,544.0,400.0,376.96,446.72
2017-03-28 16:03:00,544.0,390.0,376.96,446.72
2017-03-28 16:04:00,544.0,390.0,376.96,446.72
2017-03-28 16:05:00,544.0,390.0,376.96,446.72
2017-03-28 16:06:00,544.0,390.0,376.96,446.72
2017-03-28 16:07:00,560.0,390.0,374.72,446.72
2017-03-28 16:08:00,560.0,387.0,374.72,446.72
2017-03-28 16:09:00,560.0,387.0,374.72,446.72
2017-03-28 16:10:00,560.0,387.0,374.72,446.72
2017-03-28 16:11:00,560.0,387.0,374.72,448.0
2017-03-28 16:12:00,537.0,387.0,381.76,448.0
2017-03-28 16:13:00,537.0,395.0,381.76,448.0
2017-03-28 16:14:00,537.0,395.0,381.76,448.0
2017-03-28 16:15:00,537.0,395.0,381.76,448.0
2017-03-28 16:16:00,537.0,395.0,381.76,448.96
2017-03-28 16:17:00,513.0,395.0,392.0,448.96
2017-03-28 16:18:00,513.0,389.0,392.0,448.96
2017-03-28 16:19:00,513.0,389.0,392.0,448.96
2017-03-28 16:20:00,513.0,389.0,392.0,448.96
2017-03-28 16:21:00,513.0,389.0,392.0,429.76
2017-03-28 16:22:00,526.0,389.0,381.76,429.76
2017-03-28 16:23:00,526.0,389.0,381.76,429.76
2017-03-28 16:24:00,526.0,389.0,381.76,429.76
2017-03-28 16:25:00,526.0,389.0,381.76,429.76
2017-03-28 16:26:00,526.0,389.0,381.76,418.88
2017-03-28 16:27:00,533.0,389.0,378.88,418.88
2017-03-28 16:28:00,533.0,377.0,378.88,418.88
2017-03-28 16:29:00,533.0,377.0,378.88,418.88
2017-03-28 16:30:00,533.0,377.0,378.88,418.88
2017-03-28 16:31:00,533.0,377.0,378.88,418.88
2017-03-28 16:32:00,530.0,377.0,378.88,421.76
2017-03-28 16:33:00,530.0,368.0,378.88,421.76
2017-03-28 16:34:00,530.0,368.0,378.88,421.76
2017-03-28 16:35:00,530.0,368.0,378.88,421.76
2017-03-28 16:36:00,530.0,368.0,378.88,421.76
2017-03-28 16:37:00,544.0,368.0,388.8,419.84
2017-03-28 16:38:00,544.0,360.0,388.8,419.84
2017-03-28 16:39:00,544.0,360.0,388.8,419.84
2017-03-28 16:40:00,544.0,360.0,388.8,419.84
2017-03-28 16:41:00,544.0,360.0,388.8,419.84
2017-03-28 16:42:00,549.0,360.0,384.96,427.84
2017-03-28 16:43:00,549.0,346.0,384.96,427.84
2017-03-28 16:44:00,549.0,346.0,384.96,427.84
2017-03-28 16:45:00,549.0,346.0,384.96,427.84
2017-03-28 16:46:00,549.0,346.0,384.96,424.96
2017-03-28 16:47:00,549.0,346.0,390.72,424.96
2017-03-28 16:48:00,549.0,348.0,390.72,424.96
2017-03-28 16:49:00,549.0,348.0,390.72,424.96
2017-03-28 16:50:00,549.0,348.0,390.72,424.96
2017-03-28 16:51:00,549.0,348.0,390.72,424.96
2017-03-28 16:52:00,534.0,348.0,385.92,416.96
2017-03-28 16:53:00,534.0,341.0,385.92,416.96
2017-03-28 16:54:00,534.0,341.0,385.92,416.96
2017-03-28 16:55:00,534.0,341.0,385.92,416.96
2017-03-28 16:56:00,534.0,341.0,385.92,416.96
2017-03-28 16:57:00,528.0,341.0,384.0,420.8
2017-03-28 16:58:00,528.0,344.0,384.0,420.8
2017-03-28 16:59:00,528.0,344.0,384.0,420.8
2017-03-28 17:00:00,528.0,344.0,384.0,420.8
2017-03-28 17:01:00,528.0,344.0,384.0,440.0
2017-03-28 17:02:00,520.0,344.0,379.84,440.0
2017-03-28 17:03:00,520.0,350.0,379.84,440.0
2017-03-28 17:04:00,520.0,350.0,379.84,440.0
2017-03-28 17:05:00,520.0,350.0,379.84,440.0
2017-03-28 17:06:00,520.0,350.0,379.84,440.0
